trial,condition,receiver,time_s,sequence_offset,rssi_dbm
empty_01,empty,RX01,22.697532,1133,-49
empty_01,empty,RX01,22.717553,1134,-49
empty_01,empty,RX01,22.737524,1135,-49
empty_01,empty,RX01,22.760327,1136,-49
empty_01,empty,RX01,22.78385,1137,-49
empty_01,empty,RX01,22.800355,1138,-49
empty_01,empty,RX01,22.81992,1139,-49
empty_01,empty,RX01,22.842013,1140,-49
empty_01,empty,RX01,22.85965,1141,-49
empty_01,empty,RX01,22.878281,1142,-49
empty_01,empty,RX01,22.89767,1143,-49
empty_01,empty,RX01,22.917542,1144,-49
empty_01,empty,RX01,22.93966,1145,-49
empty_01,empty,RX01,22.957543,1146,-49
empty_01,empty,RX01,22.979386,1147,-49
empty_01,empty,RX01,23.023592,1148,-49
empty_01,empty,RX01,23.026016,1149,-49
empty_01,empty,RX01,23.068978,1151,-49
empty_01,empty,RX01,23.090735,1152,-49
empty_01,empty,RX01,23.104864,1153,-49
empty_01,empty,RX01,23.127059,1154,-49
empty_01,empty,RX01,23.144806,1155,-49
empty_01,empty,RX01,23.16684,1156,-49
empty_01,empty,RX01,23.184505,1157,-49
empty_01,empty,RX01,23.205092,1158,-49
empty_01,empty,RX01,23.225362,1159,-49
empty_01,empty,RX01,23.244349,1160,-50
empty_01,empty,RX01,23.264508,1161,-50
empty_01,empty,RX01,23.286715,1162,-49
empty_01,empty,RX01,23.305172,1163,-50
empty_01,empty,RX01,23.324517,1164,-49
empty_01,empty,RX01,23.344388,1165,-49
empty_01,empty,RX01,23.36589,1166,-50
empty_01,empty,RX01,23.387942,1167,-49
empty_01,empty,RX01,23.405089,1168,-50
empty_01,empty,RX01,23.424982,1169,-49
empty_01,empty,RX01,23.444346,1170,-50
empty_01,empty,RX01,23.464373,1171,-49
empty_01,empty,RX01,23.484354,1172,-50
empty_01,empty,RX01,23.504366,1173,-49
empty_01,empty,RX01,23.524576,1174,-49
empty_01,empty,RX01,23.544352,1175,-50
empty_01,empty,RX01,23.564345,1176,-49
empty_01,empty,RX01,23.584345,1177,-50
empty_01,empty,RX01,23.604715,1178,-53
empty_01,empty,RX01,23.62445,1179,-49
empty_01,empty,RX01,23.64434,1180,-50
empty_01,empty,RX01,23.666425,1181,-49
empty_01,empty,RX01,23.686451,1182,-49
empty_01,empty,RX01,23.705161,1183,-50
empty_01,empty,RX01,23.725422,1184,-50
empty_01,empty,RX01,23.74481,1185,-49
empty_01,empty,RX01,23.765773,1186,-49
empty_01,empty,RX01,23.78434,1187,-50
empty_01,empty,RX01,23.807575,1188,-50
empty_01,empty,RX01,23.826873,1189,-50
empty_01,empty,RX01,23.847207,1190,-49
empty_01,empty,RX01,23.86435,1191,-50
empty_01,empty,RX01,23.884444,1192,-50
empty_01,empty,RX01,23.910831,1193,-50
empty_01,empty,RX01,23.924487,1194,-49
empty_01,empty,RX01,23.949602,1195,-49
empty_01,empty,RX01,23.966213,1196,-49
empty_01,empty,RX01,23.986045,1197,-50
empty_01,empty,RX01,24.00433,1198,-49
empty_01,empty,RX01,24.029205,1199,-49
empty_01,empty,RX01,24.045528,1200,-49
empty_01,empty,RX01,24.066039,1201,-49
empty_01,empty,RX01,24.084387,1202,-50
empty_01,empty,RX01,24.106092,1203,-49
empty_01,empty,RX01,24.12446,1204,-49
empty_01,empty,RX01,24.149038,1205,-49
empty_01,empty,RX01,24.164341,1206,-49
empty_01,empty,RX01,24.18667,1207,-49
empty_01,empty,RX01,24.207153,1208,-49
empty_01,empty,RX01,24.224323,1209,-49
empty_01,empty,RX01,24.244446,1210,-49
empty_01,empty,RX01,24.264341,1211,-49
empty_01,empty,RX01,24.284389,1212,-49
empty_01,empty,RX01,24.309557,1213,-49
empty_01,empty,RX01,24.326578,1214,-49
empty_01,empty,RX01,24.346816,1215,-49
empty_01,empty,RX01,24.364338,1216,-49
empty_01,empty,RX01,24.384798,1217,-49
empty_01,empty,RX01,24.406,1218,-49
empty_01,empty,RX01,24.424822,1219,-49
empty_01,empty,RX01,24.449215,1220,-49
empty_01,empty,RX01,24.464339,1221,-49
empty_01,empty,RX01,24.485357,1222,-49
empty_01,empty,RX01,24.506413,1223,-49
empty_01,empty,RX01,24.526082,1224,-49
empty_01,empty,RX01,24.54433,1225,-49
empty_01,empty,RX01,24.566269,1226,-50
empty_01,empty,RX01,24.584964,1227,-49
empty_01,empty,RX01,24.606857,1228,-49
empty_01,empty,RX01,24.628975,1229,-49
empty_01,empty,RX01,24.644599,1230,-49
empty_01,empty,RX01,24.666405,1231,-49
empty_01,empty,RX01,24.684715,1232,-49
empty_01,empty,RX01,24.707585,1233,-49
empty_01,empty,RX01,24.729272,1234,-49
empty_01,empty,RX01,24.744626,1235,-49
empty_01,empty,RX01,24.764312,1236,-49
empty_01,empty,RX01,24.785295,1237,-49
empty_01,empty,RX01,24.805312,1238,-49
empty_01,empty,RX01,24.834531,1239,-49
empty_01,empty,RX01,24.844292,1240,-49
empty_01,empty,RX01,24.866381,1241,-49
empty_01,empty,RX01,24.884318,1242,-49
empty_01,empty,RX01,24.90431,1243,-49
empty_01,empty,RX01,24.946869,1245,-49
empty_01,empty,RX01,24.964302,1246,-49
empty_01,empty,RX01,24.984301,1247,-50
empty_01,empty,RX01,25.006784,1248,-49
empty_01,empty,RX01,25.024979,1249,-49
empty_01,empty,RX01,25.045988,1250,-49
empty_01,empty,RX01,25.064298,1251,-49
empty_01,empty,RX01,25.084367,1252,-49
empty_01,empty,RX01,25.105492,1253,-50
empty_01,empty,RX01,25.128787,1254,-49
empty_01,empty,RX01,25.14441,1255,-49
empty_01,empty,RX01,25.166133,1256,-50
empty_01,empty,RX01,25.184315,1257,-50
empty_01,empty,RX01,25.20458,1258,-50
empty_01,empty,RX01,25.230005,1259,-49
empty_01,empty,RX01,25.245044,1260,-50
empty_01,empty,RX01,25.268435,1261,-50
empty_01,empty,RX01,25.284302,1262,-50
empty_01,empty,RX01,25.304673,1263,-50
empty_01,empty,RX01,25.325439,1264,-50
empty_01,empty,RX01,25.34429,1265,-49
empty_01,empty,RX01,25.367746,1266,-50
empty_01,empty,RX01,25.384287,1267,-50
empty_01,empty,RX01,25.404388,1268,-50
empty_01,empty,RX01,25.426855,1269,-50
empty_01,empty,RX01,25.444723,1270,-50
empty_01,empty,RX01,25.466905,1271,-50
empty_01,empty,RX01,25.485605,1272,-50
empty_01,empty,RX01,25.504292,1273,-50
empty_01,empty,RX01,25.524287,1274,-50
empty_01,empty,RX01,25.55059,1275,-50
empty_01,empty,RX01,25.564285,1276,-50
empty_01,empty,RX01,25.584297,1277,-50
empty_01,empty,RX01,25.604286,1278,-50
empty_01,empty,RX01,25.626833,1279,-50
empty_01,empty,RX01,25.644275,1280,-50
empty_01,empty,RX01,25.664652,1281,-50
empty_01,empty,RX01,25.68428,1282,-50
empty_01,empty,RX01,25.70429,1283,-50
empty_01,empty,RX01,25.725376,1284,-50
empty_01,empty,RX01,25.764055,1285,-50
empty_01,empty,RX01,25.764715,1286,-50
empty_01,empty,RX01,25.78745,1287,-50
empty_01,empty,RX01,25.806601,1288,-50
empty_01,empty,RX01,25.82478,1289,-50
empty_01,empty,RX01,25.84558,1290,-50
empty_01,empty,RX01,25.865189,1291,-50
empty_01,empty,RX01,25.888221,1292,-50
empty_01,empty,RX01,25.904764,1293,-50
empty_01,empty,RX01,25.924794,1294,-50
empty_01,empty,RX01,25.946818,1295,-50
empty_01,empty,RX01,25.967586,1296,-50
empty_01,empty,RX01,25.985235,1297,-50
empty_01,empty,RX01,26.004795,1298,-50
empty_01,empty,RX01,26.026879,1299,-50
empty_01,empty,RX01,26.044793,1300,-50
empty_01,empty,RX01,26.064756,1301,-50
empty_01,empty,RX01,26.087642,1302,-50
empty_01,empty,RX01,26.104877,1303,-50
empty_01,empty,RX01,26.124784,1304,-50
empty_01,empty,RX01,26.144761,1305,-50
empty_01,empty,RX01,26.165883,1306,-50
empty_01,empty,RX01,26.190027,1307,-50
empty_01,empty,RX01,26.204767,1308,-50
empty_01,empty,RX01,26.224769,1309,-50
empty_01,empty,RX01,26.244775,1310,-50
empty_01,empty,RX01,26.264927,1311,-50
empty_01,empty,RX01,26.284771,1312,-50
empty_01,empty,RX01,26.304917,1313,-50
empty_01,empty,RX01,26.325772,1314,-50
empty_01,empty,RX01,26.347183,1315,-50
empty_01,empty,RX01,26.371025,1316,-50
empty_01,empty,RX01,26.384905,1317,-50
empty_01,empty,RX01,26.407212,1318,-50
empty_01,empty,RX01,26.424767,1319,-50
empty_01,empty,RX01,26.444759,1320,-50
empty_01,empty,RX01,26.471704,1321,-50
empty_01,empty,RX01,26.484782,1322,-50
empty_01,empty,RX01,26.504797,1323,-50
empty_01,empty,RX01,26.52477,1324,-49
empty_01,empty,RX01,26.546066,1325,-49
empty_01,empty,RX01,26.564768,1326,-49
empty_01,empty,RX01,26.584752,1327,-50
empty_01,empty,RX01,26.604746,1328,-49
empty_01,empty,RX01,26.624767,1329,-49
empty_01,empty,RX01,26.644772,1330,-49
empty_01,empty,RX01,26.66481,1331,-49
empty_01,empty,RX01,26.684777,1332,-50
empty_01,empty,RX01,26.70682,1333,-50
empty_01,empty,RX01,26.724769,1334,-49
empty_01,empty,RX01,26.747719,1335,-50
empty_01,empty,RX01,26.767197,1336,-49
empty_01,empty,RX01,26.787131,1337,-49
empty_01,empty,RX01,26.805692,1338,-49
empty_01,empty,RX01,26.824757,1339,-49
empty_01,empty,RX01,26.844744,1340,-50
empty_01,empty,RX01,26.864729,1341,-50
empty_01,empty,RX01,26.884752,1342,-50
empty_01,empty,RX01,26.906837,1343,-49
empty_01,empty,RX01,26.925348,1344,-50
empty_01,empty,RX01,26.94512,1345,-50
empty_01,empty,RX01,26.972016,1346,-49
empty_01,empty,RX01,26.985415,1347,-49
empty_01,empty,RX01,27.009227,1348,-50
empty_01,empty,RX01,27.024757,1349,-49
empty_01,empty,RX01,27.044736,1350,-50
empty_01,empty,RX01,27.06509,1351,-50
empty_01,empty,RX01,27.08644,1352,-50
empty_01,empty,RX01,27.10473,1353,-50
empty_01,empty,RX01,27.126753,1354,-49
empty_01,empty,RX01,27.145008,1355,-49
empty_01,empty,RX01,27.164747,1356,-49
empty_01,empty,RX01,27.185504,1357,-49
empty_01,empty,RX01,27.214015,1358,-50
empty_01,empty,RX01,27.2264,1359,-49
empty_01,empty,RX01,27.244876,1360,-50
empty_01,empty,RX01,27.265221,1361,-49
empty_01,empty,RX01,27.300418,1362,-49
empty_01,empty,RX01,27.305938,1363,-50
empty_01,empty,RX01,27.32513,1364,-49
empty_01,empty,RX01,27.344743,1365,-50
empty_01,empty,RX01,27.367604,1366,-50
empty_01,empty,RX01,27.390331,1367,-49
empty_01,empty,RX01,27.404732,1368,-50
empty_01,empty,RX01,27.426783,1369,-49
empty_01,empty,RX01,27.44528,1370,-49
empty_01,empty,RX01,27.46765,1371,-50
empty_01,empty,RX01,27.484722,1372,-49
empty_01,empty,RX01,27.505397,1373,-49
empty_01,empty,RX01,27.526193,1374,-49
empty_01,empty,RX01,27.545094,1375,-49
empty_01,empty,RX01,27.564723,1376,-50
empty_01,empty,RX01,27.585221,1377,-50
empty_01,empty,RX01,27.606012,1378,-49
empty_01,empty,RX01,27.625535,1379,-49
empty_01,empty,RX01,27.644734,1380,-49
empty_01,empty,RX01,27.664719,1381,-49
empty_01,empty,RX01,27.687651,1382,-50
empty_01,empty,RX01,27.70842,1383,-49
empty_01,empty,RX01,27.726034,1384,-49
empty_01,empty,RX01,27.748049,1385,-49
empty_01,empty,RX01,27.764736,1386,-49
empty_01,empty,RX01,27.784726,1387,-50
empty_01,empty,RX01,27.804715,1388,-49
empty_01,empty,RX01,27.826865,1389,-49
empty_01,empty,RX01,27.844722,1390,-50
empty_01,empty,RX01,27.864708,1391,-50
empty_01,empty,RX01,27.884715,1392,-50
empty_01,empty,RX01,27.907972,1393,-50
empty_01,empty,RX01,27.924723,1394,-50
empty_01,empty,RX01,27.944702,1395,-50
empty_01,empty,RX01,27.964715,1396,-49
empty_01,empty,RX01,27.986012,1397,-49
empty_01,empty,RX01,28.024705,1399,-50
empty_01,empty,RX01,28.045604,1400,-49
empty_01,empty,RX01,28.066663,1401,-49
empty_01,empty,RX01,28.084771,1402,-49
empty_01,empty,RX01,28.11269,1403,-49
empty_01,empty,RX01,28.124716,1404,-50
empty_01,empty,RX01,28.144714,1405,-50
empty_01,empty,RX01,28.16471,1406,-49
empty_01,empty,RX01,28.184701,1407,-49
empty_01,empty,RX01,28.212813,1408,-49
empty_01,empty,RX01,28.224696,1409,-50
empty_01,empty,RX01,28.244719,1410,-49
empty_01,empty,RX01,28.264838,1411,-50
empty_01,empty,RX01,28.286981,1412,-50
empty_01,empty,RX01,28.314189,1413,-50
empty_01,empty,RX01,28.324719,1414,-50
empty_01,empty,RX01,28.344708,1415,-50
empty_01,empty,RX01,28.36692,1416,-49
empty_01,empty,RX01,28.384694,1417,-50
empty_01,empty,RX01,28.404702,1418,-50
empty_01,empty,RX01,28.425223,1419,-49
empty_01,empty,RX01,28.446718,1420,-50
empty_01,empty,RX01,28.4647,1421,-50
empty_01,empty,RX01,28.486552,1422,-50
empty_01,empty,RX01,28.508048,1423,-50
empty_01,empty,RX01,28.524708,1424,-50
empty_01,empty,RX01,28.547031,1425,-50
empty_01,empty,RX01,28.564706,1426,-50
empty_01,empty,RX01,28.585401,1427,-49
empty_01,empty,RX01,28.610446,1428,-49
empty_01,empty,RX01,28.62741,1429,-49
empty_01,empty,RX01,28.644704,1430,-50
empty_01,empty,RX01,28.664684,1431,-49
empty_01,empty,RX01,28.684716,1432,-50
empty_01,empty,RX01,28.7047,1433,-50
empty_01,empty,RX01,28.727974,1434,-50
empty_01,empty,RX01,28.746941,1435,-49
empty_01,empty,RX01,28.764705,1436,-49
empty_01,empty,RX01,28.784694,1437,-50
empty_01,empty,RX01,28.809427,1438,-49
empty_01,empty,RX01,28.828194,1439,-50
empty_01,empty,RX01,28.844831,1440,-49
empty_01,empty,RX01,28.864813,1441,-49
empty_01,empty,RX01,28.885819,1442,-50
empty_01,empty,RX01,28.909315,1443,-50
empty_01,empty,RX01,28.927619,1444,-49
empty_01,empty,RX01,28.947663,1445,-50
empty_01,empty,RX01,28.967239,1446,-49
empty_01,empty,RX01,28.984676,1447,-49
empty_01,empty,RX01,29.00525,1448,-49
empty_01,empty,RX01,29.030178,1449,-49
empty_01,empty,RX01,29.046029,1450,-49
empty_01,empty,RX01,29.066628,1451,-49
empty_01,empty,RX01,29.084735,1452,-49
empty_01,empty,RX01,29.106056,1453,-50
empty_01,empty,RX01,29.144948,1455,-49
empty_01,empty,RX01,29.164797,1456,-49
empty_01,empty,RX01,29.186132,1457,-49
empty_01,empty,RX01,29.208447,1458,-50
empty_01,empty,RX01,29.225021,1459,-49
empty_01,empty,RX01,29.244696,1460,-49
empty_01,empty,RX01,29.264672,1461,-49
empty_01,empty,RX01,29.284685,1462,-49
empty_01,empty,RX01,29.304683,1463,-50
empty_01,empty,RX01,29.32727,1464,-50
empty_01,empty,RX01,29.34682,1465,-49
empty_01,empty,RX01,29.364801,1466,-49
empty_01,empty,RX01,29.384679,1467,-49
empty_01,empty,RX01,29.404661,1468,-50
empty_01,empty,RX01,29.426544,1469,-49
empty_01,empty,RX01,29.444782,1470,-49
empty_01,empty,RX01,29.466813,1471,-49
empty_01,empty,RX01,29.484676,1472,-49
empty_01,empty,RX01,29.507834,1473,-49
empty_01,empty,RX01,29.531438,1474,-49
empty_01,empty,RX01,29.544643,1475,-50
empty_01,empty,RX01,29.569241,1476,-50
empty_01,empty,RX01,29.584664,1477,-50
empty_01,empty,RX01,29.605247,1478,-50
empty_01,empty,RX01,29.624678,1479,-50
empty_01,empty,RX01,29.644671,1480,-50
empty_01,empty,RX01,29.665213,1481,-50
empty_01,empty,RX01,29.684671,1482,-49
empty_01,empty,RX01,29.705195,1483,-49
empty_01,empty,RX01,29.727882,1484,-50
empty_01,empty,RX01,29.749727,1485,-50
empty_01,empty,RX01,29.764698,1486,-50
empty_01,empty,RX01,29.786422,1487,-50
empty_01,empty,RX01,29.804679,1488,-50
empty_01,empty,RX01,29.826256,1489,-49
empty_01,empty,RX01,29.864658,1491,-50
empty_01,empty,RX01,29.888841,1492,-50
empty_01,empty,RX01,29.904631,1493,-49
empty_01,empty,RX01,29.92527,1494,-49
empty_01,empty,RX01,29.944651,1495,-50
empty_01,empty,RX01,29.964664,1496,-49
empty_01,empty,RX01,29.984753,1497,-49
empty_01,empty,RX01,30.005318,1498,-49
empty_01,empty,RX01,30.027672,1499,-50
empty_01,empty,RX01,30.044628,1500,-49
empty_01,empty,RX01,30.06462,1501,-50
empty_01,empty,RX01,30.084705,1502,-50
empty_01,empty,RX01,30.10466,1503,-50
empty_01,empty,RX01,30.130047,1504,-49
empty_01,empty,RX01,30.146485,1505,-49
empty_01,empty,RX01,30.16604,1506,-49
empty_01,empty,RX01,30.18465,1507,-49
empty_01,empty,RX01,30.20465,1508,-49
empty_01,empty,RX01,30.224613,1509,-49
empty_01,empty,RX01,30.248885,1510,-49
empty_01,empty,RX01,30.264618,1511,-49
empty_01,empty,RX01,30.286027,1512,-49
empty_01,empty,RX01,30.304616,1513,-49
empty_01,empty,RX01,30.325805,1514,-49
empty_01,empty,RX01,30.351279,1515,-49
empty_01,empty,RX01,30.367715,1516,-49
empty_01,empty,RX01,30.386892,1517,-49
empty_01,empty,RX01,30.404655,1518,-49
empty_01,empty,RX01,30.428919,1519,-49
empty_01,empty,RX01,30.444626,1520,-49
empty_01,empty,RX01,30.469695,1521,-49
empty_01,empty,RX01,30.484627,1522,-49
empty_01,empty,RX01,30.507168,1523,-49
empty_01,empty,RX01,30.52465,1524,-49
empty_01,empty,RX01,30.547274,1525,-49
empty_01,empty,RX01,30.568094,1526,-49
empty_01,empty,RX01,30.585341,1527,-49
empty_01,empty,RX01,30.60565,1528,-49
empty_01,empty,RX01,30.627063,1529,-49
empty_01,empty,RX01,30.646462,1530,-49
empty_01,empty,RX01,30.669313,1531,-49
empty_01,empty,RX01,30.685675,1532,-49
empty_01,empty,RX01,30.704615,1533,-49
empty_01,empty,RX01,30.725366,1534,-49
empty_01,empty,RX01,30.744623,1535,-49
empty_01,empty,RX01,30.772948,1536,-49
empty_01,empty,RX01,30.788447,1537,-49
empty_01,empty,RX01,30.805039,1538,-49
empty_01,empty,RX01,30.824621,1539,-49
empty_01,empty,RX01,30.846866,1540,-49
empty_01,empty,RX01,30.865112,1541,-49
empty_01,empty,RX01,30.885489,1542,-49
empty_01,empty,RX01,30.905768,1543,-49
empty_01,empty,RX01,30.926948,1544,-49
empty_01,empty,RX01,30.944729,1545,-49
empty_01,empty,RX01,30.965692,1546,-49
empty_01,empty,RX01,30.985243,1547,-49
empty_01,empty,RX01,31.007103,1548,-49
empty_01,empty,RX01,31.024612,1549,-49
empty_01,empty,RX01,31.04459,1550,-50
empty_01,empty,RX01,31.066844,1551,-49
empty_01,empty,RX01,31.087658,1552,-50
empty_01,empty,RX01,31.105188,1553,-50
empty_01,empty,RX01,31.124617,1554,-49
empty_01,empty,RX01,31.144593,1555,-49
empty_01,empty,RX01,31.164619,1556,-50
empty_01,empty,RX01,31.18458,1557,-50
empty_01,empty,RX01,31.207628,1558,-49
empty_01,empty,RX01,31.225616,1559,-49
empty_01,empty,RX01,31.248314,1560,-49
empty_01,empty,RX01,31.265406,1561,-50
empty_01,empty,RX01,31.285525,1562,-53
empty_01,empty,RX01,31.310033,1563,-49
empty_01,empty,RX01,31.324598,1564,-50
empty_01,empty,RX01,31.344739,1565,-50
empty_01,empty,RX01,31.36992,1566,-50
empty_01,empty,RX01,31.385233,1567,-50
empty_01,empty,RX01,31.412429,1568,-50
empty_01,empty,RX01,31.424849,1569,-49
empty_01,empty,RX01,31.445806,1570,-49
empty_01,empty,RX01,31.464719,1571,-49
empty_01,empty,RX01,31.489456,1572,-50
empty_01,empty,RX01,31.506607,1573,-50
empty_01,empty,RX01,31.527239,1574,-49
empty_01,empty,RX01,31.548335,1575,-49
empty_01,empty,RX01,31.569387,1576,-49
empty_01,empty,RX01,31.592687,1577,-49
empty_01,empty,RX01,31.604582,1578,-50
empty_01,empty,RX01,31.625222,1579,-49
empty_01,empty,RX01,31.644609,1580,-49
empty_01,empty,RX01,31.666062,1581,-49
empty_01,empty,RX01,31.68459,1582,-50
empty_01,empty,RX01,31.706562,1583,-49
empty_01,empty,RX01,31.725813,1584,-49
empty_01,empty,RX01,31.746155,1585,-49
empty_01,empty,RX01,31.768892,1586,-50
empty_01,empty,RX01,31.784896,1587,-49
empty_01,empty,RX01,31.808392,1588,-49
empty_01,empty,RX01,31.824562,1589,-49
empty_01,empty,RX01,31.844592,1590,-49
empty_01,empty,RX01,31.867167,1591,-49
empty_01,empty,RX01,31.887303,1592,-49
empty_01,empty,RX01,31.906838,1593,-49
empty_01,empty,RX01,31.924565,1594,-49
empty_01,empty,RX01,31.944568,1595,-49
empty_01,empty,RX01,31.964985,1596,-49
empty_01,empty,RX01,31.984698,1597,-50
empty_01,empty,RX01,32.006666,1598,-49
empty_01,empty,RX01,32.028358,1599,-49
empty_01,empty,RX01,32.04457,1600,-49
empty_01,empty,RX01,32.064964,1601,-50
empty_01,empty,RX01,32.09209,1602,-49
empty_01,empty,RX01,32.104838,1603,-49
empty_01,empty,RX01,32.144555,1605,-49
empty_01,empty,RX01,32.169034,1606,-49
empty_01,empty,RX01,32.184544,1607,-50
empty_01,empty,RX01,32.208828,1608,-50
empty_01,empty,RX01,32.224554,1609,-50
empty_01,empty,RX01,32.244785,1610,-50
empty_01,empty,RX01,32.265038,1611,-49
empty_01,empty,RX01,32.284566,1612,-50
empty_01,empty,RX01,32.305507,1613,-49
empty_01,empty,RX01,32.325054,1614,-50
empty_01,empty,RX01,32.346431,1615,-50
empty_01,empty,RX01,32.364566,1616,-50
empty_01,empty,RX01,32.387754,1617,-49
empty_01,empty,RX01,32.407902,1618,-50
empty_01,empty,RX01,32.425608,1619,-50
empty_01,empty,RX01,32.444562,1620,-50
empty_01,empty,RX01,32.464697,1621,-50
empty_01,empty,RX01,32.485248,1622,-50
empty_01,empty,RX01,32.510319,1623,-49
empty_01,empty,RX01,32.52765,1624,-50
empty_01,empty,RX01,32.544683,1625,-50
empty_01,empty,RX01,32.564554,1626,-50
empty_01,empty,RX01,32.590038,1627,-49
empty_01,empty,RX01,32.604563,1628,-49
empty_01,empty,RX01,32.629338,1629,-50
empty_01,empty,RX01,32.644585,1630,-50
empty_01,empty,RX01,32.664541,1631,-50
empty_01,empty,RX01,32.684554,1632,-49
empty_01,empty,RX01,32.705242,1633,-49
empty_01,empty,RX01,32.726061,1634,-49
empty_01,empty,RX01,32.746955,1635,-50
empty_01,empty,RX01,32.764532,1636,-50
empty_01,empty,RX01,32.785434,1637,-50
empty_01,empty,RX01,32.807664,1638,-50
empty_01,empty,RX01,32.829323,1639,-49
empty_01,empty,RX01,32.846436,1640,-50
empty_01,empty,RX01,32.86452,1641,-50
empty_01,empty,RX01,32.889234,1642,-50
empty_01,empty,RX01,32.904536,1643,-50
empty_01,empty,RX01,32.930853,1644,-50
empty_01,empty,RX01,32.948441,1645,-49
empty_01,empty,RX01,32.964547,1646,-49
empty_01,empty,RX01,32.984515,1647,-50
empty_01,empty,RX01,33.00715,1648,-50
empty_01,empty,RX01,33.025376,1649,-50
empty_01,empty,RX01,33.044543,1650,-49
empty_01,empty,RX01,33.065832,1651,-50
empty_01,empty,RX01,33.084726,1652,-50
empty_01,empty,RX01,33.10641,1653,-49
empty_01,empty,RX01,33.12929,1654,-50
empty_01,empty,RX01,33.146953,1655,-50
